plant,target,target_col,item_code,item_name,unit,source_plants,nonzero_days,coverage,pearson_corr,spearman_corr,mix_adjusted_corr,abs_mix_adjusted_corr,activity_mean_when_nonzero,activity_p95,signal_level,candidate_level
남양주1,연료,연료량[N㎥],223558,요플레 오리지널 믹스 (R),BT,"남양주1,남양주2",265,0.3223844282238443,0.04504106547465522,0.06475597446239649,-0.006689704658533515,0.006689704658533515,29.369811320754717,55.0,Weak,Low
남양주1,연료,연료량[N㎥],213432,투게더 미니어쳐 기본믹스,BT,"남양주1,남양주2",238,0.2895377128953771,-0.008083564562388111,0.018152003463957636,0.0036026410718141048,0.0036026410718141048,3.3865546218487395,6.0,Weak,Low
남양주1,용수,용수량[ton],220129,요플레 오리지널 믹스,BT,광주,386,0.46958637469586373,0.38321286983881925,0.40730385516957895,0.3105546010026898,0.3105546010026898,34.94818652849741,56.0,Moderate,Medium
남양주1,용수,용수량[ton],220184,시유믹스,BT,"남양주1,남양주2",761,0.9257907542579076,0.45750737445781636,0.5034668960961981,0.2826837852700753,0.2826837852700753,31.11563731931669,54.0,Moderate,Medium
남양주1,용수,용수량[ton],223543,무가당 바나나맛우유 믹스,BT,"남양주1,남양주2",194,0.2360097323600973,-0.30267968164462017,-0.32665226447136336,-0.22894061770183172,0.22894061770183172,25.288659793814432,42.0,Moderate,Medium
남양주1,용수,용수량[ton],210376,(품)비비빅믹스,BT,"남양주1,남양주2,논산",554,0.6739659367396593,-0.10366255949275689,-0.12484544534990359,-0.22538956058841916,0.22538956058841916,9.453068592057761,16.0,Moderate,Medium
남양주1,용수,용수량[ton],223568,대용량우유 믹스,BT,"남양주1,남양주2",96,0.11678832116788321,-0.22029578909837344,-0.23922014322085092,-0.21365647862010667,0.21365647862010667,9.458333333333334,17.0,Moderate,Medium
남양주1,용수,용수량[ton],210405,V메로나믹스,BT,"남양주1,남양주2,김해,논산",573,0.6970802919708029,-0.08561308168329028,-0.0790187879398193,-0.19970377444539653,0.19970377444539653,14.015706806282722,22.0,Weak,Watch
남양주1,용수,용수량[ton],220006,바나나맛우유믹스,BT,"남양주1,남양주2,김해,논산",822,1.0,0.1379660581790479,0.1341476883950511,-0.1860145656369878,0.1860145656369878,98.82116788321167,133.0,Weak,Watch
남양주1,용수,용수량[ton],260042,유크림믹스,KG,"남양주1,남양주2,광주",388,0.4720194647201946,0.21558102002038332,0.23610352749892768,0.1820634028019557,0.1820634028019557,1667.0,2846.5,Weak,Watch
남양주1,용수,용수량[ton],222052,바나나라이트(반제품),CS,"남양주1,남양주2",494,0.6009732360097324,0.07779068650349168,0.09650805202085319,0.18111416240239575,0.18111416240239575,580.2570850202429,900.0,Weak,Watch
남양주1,용수,용수량[ton],223533,(품명 미확인),-,,49,0.05961070559610705,0.18505965059949459,0.2130744599460553,0.1796658203734537,0.1796658203734537,16.79591836734694,21.0,Weak,Watch
남양주1,용수,용수량[ton],260018,탈지유,KG,"남양주1,남양주2,광주",388,0.4720194647201946,0.2263015410884986,0.22948590264182542,0.17495355473531,0.17495355473531,17614.384020618556,26954.499999999996,Weak,Watch
남양주1,용수,용수량[ton],220183,바리스타밀크 믹스,BT,"남양주1,남양주2",374,0.45498783454987834,0.22039835593789645,0.2633998648680371,0.16013160963815198,0.16013160963815198,13.77807486631016,16.0,Weak,Watch
남양주1,용수,용수량[ton],223548,990딸기믹스,BT,"남양주1,남양주2",155,0.18856447688564476,-0.230666578445729,-0.23620824656643893,-0.15229164011627797,0.15229164011627797,11.30967741935484,15.0,Weak,Watch
남양주1,용수,용수량[ton],220090,바나나우유맛 라이트믹스,BT,"남양주1,남양주2",525,0.6386861313868614,0.1206816761754916,0.07143641952315266,0.15157476815447735,0.15157476815447735,19.37142857142857,23.0,Weak,Watch
남양주1,용수,용수량[ton],220022,쥬시쿨FINAL믹스,BT,"남양주1,남양주2,김해",620,0.754257907542579,0.28918405717481216,0.2945068765410099,0.15001108667746513,0.15001108667746513,26.020967741935483,44.0,Weak,Watch
남양주1,용수,용수량[ton],210198,요맘때 발효믹스,BT,"남양주1,남양주2,김해,논산",450,0.5474452554744526,-0.1413605856080733,-0.14211708756369817,-0.1480638407305532,0.1480638407305532,5.388888888888889,8.549999999999955,Weak,Low
남양주1,용수,용수량[ton],260015,농축유,KG,"남양주1,남양주2,김해",492,0.5985401459854015,-0.10882223999277828,-0.10260768759706912,-0.13950658921448775,0.13950658921448775,13417.174796747968,21153.8,Weak,Low
남양주1,용수,용수량[ton],223271,요플레 그릭 마일드 믹스,BT,"남양주1,남양주2",311,0.37834549878345497,-0.25511482313759426,-0.2418763574822629,-0.139299787308299,0.139299787308299,12.90032154340836,31.0,Weak,Low
남양주1,용수,용수량[ton],210474,요맘때 플레인바 믹스,BT,"남양주1,남양주2",117,0.14233576642335766,-0.15255785490233617,-0.1638039223752847,-0.1353971377295548,0.1353971377295548,5.811965811965812,11.0,Weak,Low
남양주1,용수,용수량[ton],220007,참맛딸기믹스,BT,"남양주1,남양주2",579,0.7043795620437956,0.0592797087405595,0.1096128415410321,-0.1335562978764456,0.1335562978764456,14.525043177892918,17.0,Weak,Low
남양주1,용수,용수량[ton],220182,(품명 미확인),-,,57,0.06934306569343066,0.2421633423190917,0.26158860063049133,0.13027003569820297,0.13027003569820297,12.052631578947368,16.199999999999996,Weak,Low
남양주1,용수,용수량[ton],219216,엔초 믹스N,BT,"남양주1,남양주2",55,0.06690997566909976,-0.2155746142205733,-0.23307739927927296,-0.12552601764809349,0.12552601764809349,4.054545454545455,8.0,Weak,Low
남양주1,용수,용수량[ton],220114,쥬시쿨복숭아믹스,BT,"남양주1,남양주2,김해",502,0.610705596107056,0.12665842352741788,0.1717042002753176,0.12183003139304995,0.12183003139304995,28.37051792828685,41.0,Weak,Low
남양주1,용수,용수량[ton],219054,요맘때 플레인 콘 기본믹스,BT,"남양주1,남양주2",232,0.2822384428223844,-0.10295432592758991,-0.08153668671603585,-0.11980479372698437,0.11980479372698437,3.185344827586207,6.0,Weak,Low
남양주1,용수,용수량[ton],219144,(품명 미확인),-,,58,0.0705596107055961,-0.11965892468481973,-0.14768716131940893,-0.11293114874336341,0.11293114874336341,9.862068965517242,16.15,Weak,Low
남양주1,용수,용수량[ton],220019,유산균배양액,BT,"남양주1,남양주2,김해",149,0.18126520681265207,0.07159221378143206,0.0862678021023756,0.10912263892505777,0.10912263892505777,5.852348993288591,6.0,Weak,Low
남양주1,용수,용수량[ton],223564,춘식이멜론 믹스,BT,"남양주1,남양주2",47,0.057177615571776155,-0.1277925009928834,-0.15690275872508655,-0.10491229270720769,0.10491229270720769,8.553191489361701,15.0,Weak,Low
남양주1,용수,용수량[ton],223535,요플레 플레인 화이트 락토프리 믹스,BT,"남양주1,남양주2",87,0.10583941605839416,-0.11931161471292813,-0.12550972372925237,-0.10116393778374548,0.10116393778374548,3.5057471264367814,4.0,Weak,Low
남양주1,용수,용수량[ton],220025,쥬시쿨(파인)FINAL믹스,BT,"남양주1,남양주2",385,0.4683698296836983,0.08998371977371337,0.08895486214139722,-0.0975952202593666,0.0975952202593666,25.542857142857144,40.0,Weak,Low
남양주1,용수,용수량[ton],220118,굿모닝저지방우유믹스,BT,"남양주1,남양주2",266,0.3236009732360097,0.22100297384355608,0.13939296142494736,0.09199363784745845,0.09199363784745845,9.665413533834586,15.0,Weak,Low
남양주1,용수,용수량[ton],223558,요플레 오리지널 믹스 (R),BT,"남양주1,남양주2",265,0.3223844282238443,-0.2641759275335012,-0.31891763999953826,-0.08980828720447401,0.08980828720447401,29.369811320754717,55.0,Weak,Low
남양주1,용수,용수량[ton],223516,춘식이딸기 믹스,BT,"남양주1,남양주2",316,0.3844282238442822,0.14181976706817256,0.14484870788198456,0.08232135707704887,0.08232135707704887,12.281645569620252,15.0,Weak,Low
남양주1,용수,용수량[ton],219116,따옴바 납작복숭아 기본믹스N,BT,"남양주1,남양주2",42,0.051094890510948905,-0.08357262005343763,-0.11358836715162599,-0.07781018453720108,0.07781018453720108,3.880952380952381,8.949999999999996,Weak,Low
남양주1,용수,용수량[ton],213382,초코붕어싸만코 믹스,BT,"남양주1,남양주2",121,0.14720194647201945,0.05816850607880445,0.033174801059168944,0.07216894708700199,0.07216894708700199,5.553719008264463,10.0,Weak,Low
남양주1,용수,용수량[ton],213525,요맘때슈팅요거트믹스,BT,"남양주1,남양주2",131,0.15936739659367397,-0.0714163332920044,-0.041320159684869566,-0.07188009063534855,0.07188009063534855,2.015267175572519,3.5,Weak,Low
남양주1,용수,용수량[ton],250071,더위사냥 커피 믹스 B,BT,"남양주1,남양주2,김해",374,0.45498783454987834,-0.020877035056049594,-0.01299155794919873,-0.0655345264809549,0.0655345264809549,12.83957219251337,24.0,Weak,Low
남양주1,용수,용수량[ton],223517,춘식이바나나 믹스,BT,"남양주1,남양주2",243,0.2956204379562044,0.08798122512098236,0.06171785186243766,0.06517140263452223,0.06517140263452223,11.045267489711934,15.0,Weak,Low
남양주1,용수,용수량[ton],213526,요맘때슈팅소다믹스,BT,"남양주1,남양주2",126,0.15328467153284672,-0.06778900752006663,-0.027484820379297604,-0.061910327265574244,0.061910327265574244,2.142857142857143,5.0,Weak,Low
남양주1,용수,용수량[ton],260039,살균유,KG,"남양주1,남양주2,광주",163,0.19829683698296838,0.049814242541838805,0.04561127324052341,0.06097863234888942,0.06097863234888942,30336.993865030676,47543.0,Weak,Low
남양주1,용수,용수량[ton],210057,그라시아쿠키앤크림믹스,BT,"남양주1,남양주2,김해",176,0.2141119221411192,0.040951985196440284,0.01648595456787977,0.05864721192746017,0.05864721192746017,6.4772727272727275,12.0,Weak,Low
남양주1,용수,용수량[ton],219117,따옴바 딸기 기본믹스N,BT,"남양주1,남양주2",69,0.08394160583941605,-0.10445665207321574,-0.12337279728038524,-0.05804758814429701,0.05804758814429701,5.7101449275362315,10.0,Weak,Low
남양주1,용수,용수량[ton],210347,(식)요맘때 복숭아 기본믹스,BT,"김해,논산",87,0.10583941605839416,0.06531120387817611,0.07220472234265626,0.04975682883257799,0.04975682883257799,6.333333333333333,10.0,Weak,Low
남양주1,용수,용수량[ton],210417,C투대 클래식 기본믹스,BT,"남양주1,남양주2,김해",560,0.681265206812652,-0.008393301813558917,-0.007447789565283269,-0.04857124997322702,0.04857124997322702,9.555357142857142,16.0,Weak,Low
남양주1,용수,용수량[ton],260016,생크림(냉동),KG,"남양주1,남양주2,광주",70,0.0851581508515815,0.05070735229620906,-0.040495311933633704,0.04843998854657422,0.04843998854657422,2035.142857142857,3648.999999999999,Weak,Low
남양주1,용수,용수량[ton],223509,(품명 미확인),-,,46,0.05596107055961071,0.0940726142447815,0.11698345709739721,0.04632445775980979,0.04632445775980979,11.5,15.0,Weak,Low
남양주1,용수,용수량[ton],223536,(품명 미확인),-,,99,0.12043795620437957,-0.016473191144278938,0.011840325250041093,-0.04303297447127836,0.04303297447127836,15.808080808080808,21.0,Weak,Low
남양주1,용수,용수량[ton],219091,요맘때딸기콘 요거트믹스,BT,"남양주1,남양주2",146,0.17761557177615572,-0.08494248981355294,-0.1135140006541602,-0.04006534023322171,0.04006534023322171,1.8904109589041096,5.0,Weak,Low
남양주1,용수,용수량[ton],251090,끌 쿠키앤초코바 믹스,BT,"남양주1,남양주2",84,0.10218978102189781,0.059241998961298226,0.05714972349338995,0.039390975691938446,0.039390975691938446,1.5952380952380953,3.0,Weak,Low
남양주1,용수,용수량[ton],210494,요맘때 딸기바 믹스(N),BT,"남양주1,남양주2,김해,논산",194,0.2360097323600973,-0.038355850691095796,-0.030073111820758103,-0.03595898487514002,0.03595898487514002,6.881443298969073,12.0,Weak,Low
남양주1,용수,용수량[ton],210511,엔초 믹스91(28),BT,"남양주1,남양주2",262,0.31873479318734793,0.06260125087617957,0.07485748696976754,0.0343063074371902,0.0343063074371902,5.076335877862595,10.0,Weak,Low
남양주1,용수,용수량[ton],251045,끌 쿠앤크바 믹스(M),BT,"남양주1,남양주2",165,0.20072992700729927,0.024165661766827332,0.04415675525930433,0.03271109538535951,0.03271109538535951,1.6303030303030304,3.0,Weak,Low
남양주1,용수,용수량[ton],251112,끌 치즈케익컵 기본믹스N,BT,"남양주1,남양주2",42,0.051094890510948905,0.06687281770443883,0.06935122946976026,0.026911888007266755,0.026911888007266755,2.5714285714285716,4.0,Weak,Low
남양주1,용수,용수량[ton],223546,요플레 제로 믹스,BT,"남양주1,남양주2",52,0.06326034063260341,-0.036436033056843536,-0.04619931797970572,0.02593558433537886,0.02593558433537886,4.269230769230769,5.8999999999999915,Weak,Low
남양주1,용수,용수량[ton],222051,바나나맛우유(반제품),CS,"남양주1,남양주2",759,0.9233576642335767,-0.08840541155775891,-0.14501612640565179,-0.025184636072461557,0.025184636072461557,777.9209486166008,1440.0,Weak,Low
남양주1,용수,용수량[ton],251043,끌 베리믹스바 믹스(M),BT,"남양주1,남양주2",95,0.11557177615571776,0.059735356498676936,0.08128420828854101,0.015476702639333095,0.015476702639333095,1.6842105263157894,3.0,Weak,Low
남양주1,용수,용수량[ton],210014,쿠앤크바믹스,BT,"남양주1,남양주2,김해,논산",206,0.25060827250608275,0.002352034179479546,-0.00266662941752362,-0.015210115639008308,0.015210115639008308,7.810679611650485,12.0,Weak,Low
남양주1,용수,용수량[ton],219100,슈크림 붕어싸만코 믹스,BT,"남양주1,남양주2",102,0.12408759124087591,-0.03389833054547443,-0.030106116244683696,-0.010701435218594763,0.010701435218594763,5.715686274509804,10.0,Weak,Low
남양주1,용수,용수량[ton],213137,떡붕어싸만코 믹스,BT,"남양주1,남양주2,김해,논산",538,0.6545012165450121,0.033777482327507796,0.018536189436536187,-0.009700976010767448,0.009700976010767448,7.148698884758364,11.0,Weak,Low
남양주1,용수,용수량[ton],220150,요플레 플레인 화이트 믹스,BT,"남양주1,남양주2",548,0.6666666666666666,0.0072633679017212556,-0.0028848917654113976,-0.005339990022128903,0.005339990022128903,21.45985401459854,38.64999999999998,Weak,Low
남양주1,용수,용수량[ton],213432,투게더 미니어쳐 기본믹스,BT,"남양주1,남양주2",238,0.2895377128953771,0.048053185164705886,0.02369123573772795,0.004957836305523359,0.004957836305523359,3.3865546218487395,6.0,Weak,Low
남양주1,용수,용수량[ton],219090,요맘때딸기콘 딸기믹스,BT,"남양주1,남양주2",93,0.11313868613138686,-0.032648083603039016,-0.010843764324937222,0.0030255969382539482,0.0030255969382539482,1.8494623655913978,5.0,Weak,Low
남양주2,전력,전력량[kWh],210376,(품)비비빅믹스,BT,"남양주1,남양주2,논산",554,0.6739659367396593,0.6760939069510148,0.6796599575258422,0.2665161981338742,0.2665161981338742,9.453068592057761,16.0,Moderate,Medium
남양주2,전력,전력량[kWh],220129,요플레 오리지널 믹스,BT,광주,386,0.46958637469586373,0.11517534348472422,0.13582528191148477,0.24075904327543388,0.24075904327543388,34.94818652849741,56.0,Moderate,Medium
남양주2,전력,전력량[kWh],260015,농축유,KG,"남양주1,남양주2,김해",492,0.5985401459854015,0.10778511513145488,0.11992399067951191,-0.23884188825390887,0.23884188825390887,13417.174796747968,21153.8,Moderate,Medium
남양주2,전력,전력량[kWh],220114,쥬시쿨복숭아믹스,BT,"남양주1,남양주2,김해",502,0.610705596107056,0.018704317858246607,0.05806971730671141,0.23216729163796415,0.23216729163796415,28.37051792828685,41.0,Moderate,Medium
남양주2,전력,전력량[kWh],210198,요맘때 발효믹스,BT,"남양주1,남양주2,김해,논산",450,0.5474452554744526,0.3321250101497305,0.3319565883624826,0.2158686380928434,0.2158686380928434,5.388888888888889,8.549999999999955,Moderate,Medium
남양주2,전력,전력량[kWh],210405,V메로나믹스,BT,"남양주1,남양주2,김해,논산",573,0.6970802919708029,0.6694046647507492,0.6822584332009616,0.2117708625413029,0.2117708625413029,14.015706806282722,22.0,Moderate,Medium
남양주2,전력,전력량[kWh],210417,C투대 클래식 기본믹스,BT,"남양주1,남양주2,김해",560,0.681265206812652,0.11183333726548576,0.12035309847664437,-0.19305282628068565,0.19305282628068565,9.555357142857142,16.0,Weak,Watch
남양주2,전력,전력량[kWh],219144,(품명 미확인),-,,58,0.0705596107055961,0.24409752733681872,0.21228049695231044,0.16419810524074996,0.16419810524074996,9.862068965517242,16.15,Weak,Watch
남양주2,전력,전력량[kWh],222052,바나나라이트(반제품),CS,"남양주1,남양주2",494,0.6009732360097324,0.0488818041681938,0.057543809313061446,0.15197381929336107,0.15197381929336107,580.2570850202429,900.0,Weak,Watch
남양주2,전력,전력량[kWh],220007,참맛딸기믹스,BT,"남양주1,남양주2",579,0.7043795620437956,0.1323363267399991,0.1486059268414277,-0.14525138949214128,0.14525138949214128,14.525043177892918,17.0,Weak,Low
남양주2,전력,전력량[kWh],223271,요플레 그릭 마일드 믹스,BT,"남양주1,남양주2",311,0.37834549878345497,-0.13885662024778073,-0.16768307885971695,-0.14510677629706908,0.14510677629706908,12.90032154340836,31.0,Weak,Low
남양주2,전력,전력량[kWh],220182,(품명 미확인),-,,57,0.06934306569343066,-0.012388089334042568,0.022121001183931687,-0.14384154381319336,0.14384154381319336,12.052631578947368,16.199999999999996,Weak,Low
남양주2,전력,전력량[kWh],219216,엔초 믹스N,BT,"남양주1,남양주2",55,0.06690997566909976,-0.12290913540524957,-0.17658739562340192,-0.13942084823318188,0.13942084823318188,4.054545454545455,8.0,Weak,Low
남양주2,전력,전력량[kWh],220090,바나나우유맛 라이트믹스,BT,"남양주1,남양주2",525,0.6386861313868614,0.05862832647429196,0.05788247213061894,0.13419110443354848,0.13419110443354848,19.37142857142857,23.0,Weak,Low
남양주2,전력,전력량[kWh],220025,쥬시쿨(파인)FINAL믹스,BT,"남양주1,남양주2",385,0.4683698296836983,0.10463115201272105,0.09929985646390183,-0.13407187110301058,0.13407187110301058,25.542857142857144,40.0,Weak,Low
남양주2,전력,전력량[kWh],210511,엔초 믹스91(28),BT,"남양주1,남양주2",262,0.31873479318734793,0.2026482259320902,0.21393122039133863,0.12446535616208963,0.12446535616208963,5.076335877862595,10.0,Weak,Low
남양주2,전력,전력량[kWh],219090,요맘때딸기콘 딸기믹스,BT,"남양주1,남양주2",93,0.11313868613138686,0.11900412678451289,0.1065505603135625,0.12163282130068004,0.12163282130068004,1.8494623655913978,5.0,Weak,Low
남양주2,전력,전력량[kWh],219091,요맘때딸기콘 요거트믹스,BT,"남양주1,남양주2",146,0.17761557177615572,0.1308099901763139,0.10137794618008415,0.11895063233261068,0.11895063233261068,1.8904109589041096,5.0,Weak,Low
남양주2,전력,전력량[kWh],223558,요플레 오리지널 믹스 (R),BT,"남양주1,남양주2",265,0.3223844282238443,-0.12218034979014522,-0.13530353374839707,-0.11695472829713928,0.11695472829713928,29.369811320754717,55.0,Weak,Low
남양주2,전력,전력량[kWh],213525,요맘때슈팅요거트믹스,BT,"남양주1,남양주2",131,0.15936739659367397,0.18265133934563602,0.14996337722143782,0.11647969026508703,0.11647969026508703,2.015267175572519,3.5,Weak,Low
남양주2,전력,전력량[kWh],219054,요맘때 플레인 콘 기본믹스,BT,"남양주1,남양주2",232,0.2822384428223844,0.22112811329712442,0.19707856921123973,0.10576343434923738,0.10576343434923738,3.185344827586207,6.0,Weak,Low
남양주2,전력,전력량[kWh],213526,요맘때슈팅소다믹스,BT,"남양주1,남양주2",126,0.15328467153284672,0.17624287947796008,0.1434001858078139,0.10310880199494019,0.10310880199494019,2.142857142857143,5.0,Weak,Low
남양주2,전력,전력량[kWh],223536,(품명 미확인),-,,99,0.12043795620437957,0.09496983506080156,0.07793298098759603,0.09495043196232736,0.09495043196232736,15.808080808080808,21.0,Weak,Low
남양주2,전력,전력량[kWh],220006,바나나맛우유믹스,BT,"남양주1,남양주2,김해,논산",822,1.0,0.1427107136584133,0.15725858384977737,-0.09348579585583588,0.09348579585583588,98.82116788321167,133.0,Weak,Low
남양주2,전력,전력량[kWh],223568,대용량우유 믹스,BT,"남양주1,남양주2",96,0.11678832116788321,-0.09068388167604113,-0.08156842056476915,-0.09025166339916513,0.09025166339916513,9.458333333333334,17.0,Weak,Low
남양주2,전력,전력량[kWh],210347,(식)요맘때 복숭아 기본믹스,BT,"김해,논산",87,0.10583941605839416,0.10292932751420002,0.08872243292615908,0.08948731472213962,0.08948731472213962,6.333333333333333,10.0,Weak,Low
남양주2,전력,전력량[kWh],210474,요맘때 플레인바 믹스,BT,"남양주1,남양주2",117,0.14233576642335766,0.11281824134555193,0.07763447853512184,-0.08532600285883653,0.08532600285883653,5.811965811965812,11.0,Weak,Low
남양주2,전력,전력량[kWh],223548,990딸기믹스,BT,"남양주1,남양주2",155,0.18856447688564476,-0.06571438800954045,-0.07428629181735719,-0.0842688496206456,0.0842688496206456,11.30967741935484,15.0,Weak,Low
남양주2,전력,전력량[kWh],220184,시유믹스,BT,"남양주1,남양주2",761,0.9257907542579076,0.043543997219523616,0.07026350095843954,0.0833366590996139,0.0833366590996139,31.11563731931669,54.0,Weak,Low
남양주2,전력,전력량[kWh],210057,그라시아쿠키앤크림믹스,BT,"남양주1,남양주2,김해",176,0.2141119221411192,0.06900137595253106,0.055763207531028064,0.0781064606420992,0.0781064606420992,6.4772727272727275,12.0,Weak,Low
남양주2,전력,전력량[kWh],220183,바리스타밀크 믹스,BT,"남양주1,남양주2",374,0.45498783454987834,0.0180077936551937,0.037431291537508564,0.07640143769573281,0.07640143769573281,13.77807486631016,16.0,Weak,Low
남양주2,전력,전력량[kWh],250071,더위사냥 커피 믹스 B,BT,"남양주1,남양주2,김해",374,0.45498783454987834,0.4752128263575419,0.5135937486173293,0.07383042393808606,0.07383042393808606,12.83957219251337,24.0,Weak,Low
남양주2,전력,전력량[kWh],220022,쥬시쿨FINAL믹스,BT,"남양주1,남양주2,김해",620,0.754257907542579,0.10875046589553143,0.11381002203844189,-0.06863562784680165,0.06863562784680165,26.020967741935483,44.0,Weak,Low
남양주2,전력,전력량[kWh],260042,유크림믹스,KG,"남양주1,남양주2,광주",388,0.4720194647201946,-0.02388755742916248,-0.024266014540243245,0.06835084531390938,0.06835084531390938,1667.0,2846.5,Weak,Low
남양주2,전력,전력량[kWh],210014,쿠앤크바믹스,BT,"남양주1,남양주2,김해,논산",206,0.25060827250608275,0.16482907480292866,0.1319736202401975,0.06714067476263097,0.06714067476263097,7.810679611650485,12.0,Weak,Low
남양주2,전력,전력량[kWh],223535,요플레 플레인 화이트 락토프리 믹스,BT,"남양주1,남양주2",87,0.10583941605839416,0.14693472639142316,0.13745784358130414,0.06657634636034482,0.06657634636034482,3.5057471264367814,4.0,Weak,Low
남양주2,전력,전력량[kWh],219117,따옴바 딸기 기본믹스N,BT,"남양주1,남양주2",69,0.08394160583941605,0.13890374830979674,0.10546863294907367,0.06313498616373603,0.06313498616373603,5.7101449275362315,10.0,Weak,Low
남양주2,전력,전력량[kWh],223543,무가당 바나나맛우유 믹스,BT,"남양주1,남양주2",194,0.2360097323600973,-0.017768320844745007,-0.012183836068586576,-0.06218885664917506,0.06218885664917506,25.288659793814432,42.0,Weak,Low
남양주2,전력,전력량[kWh],251112,끌 치즈케익컵 기본믹스N,BT,"남양주1,남양주2",42,0.051094890510948905,0.0027201222492486007,0.009611571939378484,0.060342442223287225,0.060342442223287225,2.5714285714285716,4.0,Weak,Low
남양주2,전력,전력량[kWh],260018,탈지유,KG,"남양주1,남양주2,광주",388,0.4720194647201946,-0.0035630514348405817,-0.006753996773123797,0.05751377241701543,0.05751377241701543,17614.384020618556,26954.499999999996,Weak,Low
남양주2,전력,전력량[kWh],220118,굿모닝저지방우유믹스,BT,"남양주1,남양주2",266,0.3236009732360097,0.057018117570288546,0.03406212312712289,0.049057005622329494,0.049057005622329494,9.665413533834586,15.0,Weak,Low
남양주2,전력,전력량[kWh],223546,요플레 제로 믹스,BT,"남양주1,남양주2",52,0.06326034063260341,-0.06294114080084366,-0.0413923241097304,-0.047839256919090405,0.047839256919090405,4.269230769230769,5.8999999999999915,Weak,Low
남양주2,전력,전력량[kWh],213382,초코붕어싸만코 믹스,BT,"남양주1,남양주2",121,0.14720194647201945,0.0027263963276123993,-0.01648311306099562,0.04125007543411026,0.04125007543411026,5.553719008264463,10.0,Weak,Low
남양주2,전력,전력량[kWh],219100,슈크림 붕어싸만코 믹스,BT,"남양주1,남양주2",102,0.12408759124087591,-0.07626343284117582,-0.1116572456833331,0.03820752638811074,0.03820752638811074,5.715686274509804,10.0,Weak,Low
남양주2,전력,전력량[kWh],223516,춘식이딸기 믹스,BT,"남양주1,남양주2",316,0.3844282238442822,0.011399163595346973,0.017931978643008283,0.03732116272530737,0.03732116272530737,12.281645569620252,15.0,Weak,Low
남양주2,전력,전력량[kWh],251043,끌 베리믹스바 믹스(M),BT,"남양주1,남양주2",95,0.11557177615571776,0.06688672763032519,0.05242984310908738,0.037153364351985414,0.037153364351985414,1.6842105263157894,3.0,Weak,Low
남양주2,전력,전력량[kWh],223517,춘식이바나나 믹스,BT,"남양주1,남양주2",243,0.2956204379562044,0.01606320287331562,0.035800809523965374,0.033805794864457735,0.033805794864457735,11.045267489711934,15.0,Weak,Low
남양주2,전력,전력량[kWh],222051,바나나맛우유(반제품),CS,"남양주1,남양주2",759,0.9233576642335767,0.13622144300499822,0.14697635561818848,0.03254733316860762,0.03254733316860762,777.9209486166008,1440.0,Weak,Low
남양주2,전력,전력량[kWh],219116,따옴바 납작복숭아 기본믹스N,BT,"남양주1,남양주2",42,0.051094890510948905,0.09815120176501749,0.09219912623060827,0.032483388861353726,0.032483388861353726,3.880952380952381,8.949999999999996,Weak,Low
남양주2,전력,전력량[kWh],260039,살균유,KG,"남양주1,남양주2,광주",163,0.19829683698296838,-0.03598752235312761,-0.038851353893234374,0.02962869422462214,0.02962869422462214,30336.993865030676,47543.0,Weak,Low
남양주2,전력,전력량[kWh],210494,요맘때 딸기바 믹스(N),BT,"남양주1,남양주2,김해,논산",194,0.2360097323600973,0.14672338459190468,0.11405514919275986,0.026469890643577274,0.026469890643577274,6.881443298969073,12.0,Weak,Low
남양주2,전력,전력량[kWh],220150,요플레 플레인 화이트 믹스,BT,"남양주1,남양주2",548,0.6666666666666666,0.04696328265789433,0.04434557523522774,0.021006179970969093,0.021006179970969093,21.45985401459854,38.64999999999998,Weak,Low
남양주2,전력,전력량[kWh],251045,끌 쿠앤크바 믹스(M),BT,"남양주1,남양주2",165,0.20072992700729927,0.09459899084293169,0.10540543258586864,0.020385519244135657,0.020385519244135657,1.6303030303030304,3.0,Weak,Low
남양주2,전력,전력량[kWh],223533,(품명 미확인),-,,49,0.05961070559610705,-0.22997674144927258,-0.2465810197811381,0.020191621003349376,0.020191621003349376,16.79591836734694,21.0,Weak,Low
남양주2,전력,전력량[kWh],223509,(품명 미확인),-,,46,0.05596107055961071,-0.18934165528238264,-0.19876574120570203,-0.014141840531447274,0.014141840531447274,11.5,15.0,Weak,Low
남양주2,전력,전력량[kWh],260016,생크림(냉동),KG,"남양주1,남양주2,광주",70,0.0851581508515815,0.05209629448783587,0.05924122259309096,-0.01131688071488842,0.01131688071488842,2035.142857142857,3648.999999999999,Weak,Low
남양주2,전력,전력량[kWh],213432,투게더 미니어쳐 기본믹스,BT,"남양주1,남양주2",238,0.2895377128953771,0.034059307683090484,0.008948843319619898,-0.009878597563622575,0.009878597563622575,3.3865546218487395,6.0,Weak,Low
남양주2,전력,전력량[kWh],220019,유산균배양액,BT,"남양주1,남양주2,김해",149,0.18126520681265207,0.0499861355391667,0.04998007989763191,-0.007367838060300508,0.007367838060300508,5.852348993288591,6.0,Weak,Low
남양주2,전력,전력량[kWh],213137,떡붕어싸만코 믹스,BT,"남양주1,남양주2,김해,논산",538,0.6545012165450121,0.2871804683424003,0.30673194325760833,0.006252531459915321,0.006252531459915321,7.148698884758364,11.0,Weak,Low
